,horizon,mse,rmse,mae,mdape,smape,coverage
800,983 days,3.6570685938149694,1.9123463582246207,1.0696013820070518,0.029927778975531182,0.04020631641825222,0.9954337899543378
801,984 days,3.6694257354774953,1.9155745183827997,1.0740805229190795,0.03013990551656198,0.04037465811036226,0.9954337899543378
802,985 days,3.670851483384419,1.9159466285323343,1.0750548278473349,0.030194029235003115,0.04040966244448669,0.9954337899543378
803,986 days,3.6755265488166353,1.917166280951299,1.0770755183289666,0.03023764379595468,0.040480920300858446,0.9954337899543378
804,987 days,3.688438321157281,1.9205307394460733,1.0828668104626842,0.030367536738934102,0.04069067096588497,0.9954337899543378
805,988 days,3.6977763917076714,1.9229603198474148,1.087694046047617,0.030584831198375007,0.04086413988998167,0.9954337899543378
806,989 days,3.7030423786589446,1.924329072341564,1.0901665849946742,0.030818901035156103,0.04095496358273316,0.9954337899543378
807,990 days,3.696078058382384,1.922518675691444,1.0907689393583044,0.030868135646846123,0.04097508313950906,0.9958904109589041
808,991 days,3.6932200767376346,1.9217752409523947,1.093025651354716,0.030938672568556803,0.04105587067583757,0.9963470319634703
809,992 days,3.695539645982799,1.9223786427191702,1.0943127095849876,0.03101417422377101,0.041107133994192975,0.9963470319634703
810,993 days,3.6923904304868396,1.9215593746972377,1.0944037628998557,0.031040257206433136,0.04111146254983753,0.9963470319634703
811,994 days,3.6839464054318585,1.91936093672656,1.0925953363832475,0.03141422678082378,0.041047871586174386,0.9963470319634703
812,995 days,3.676346085009982,1.9173800053745167,1.0904054411802464,0.0310297398714625,0.040971715828054506,0.9963470319634703
813,996 days,3.6781033863800308,1.9178382065179613,1.0912738900718808,0.03123198716622971,0.041004948717013046,0.9963470319634703
814,997 days,3.6754107847474344,1.9171360892611236,1.0917989968818154,0.03141422678082378,0.04102621520804443,0.9963470319634703
815,998 days,3.672078946937039,1.9162669299805388,1.0915365090565268,0.031667232558104996,0.04101757724362809,0.9963470319634703
816,999 days,3.6719608299477606,1.9162361101773864,1.0920151693110607,0.03167838228958937,0.04103679132483084,0.9963470319634703
817,1000 days,3.6705157031797557,1.9158589987730714,1.092554027467729,0.03173235153936121,0.041058083927488796,0.9963470319634703
818,1001 days,3.665327059573847,1.9145043900638743,1.0927632368760567,0.031782419146881596,0.0410675181873845,0.9963470319634703
819,1002 days,3.660353940764859,1.9132051486353623,1.0922547056918643,0.031866391915642216,0.04105158597916772,0.9963470319634703
820,1003 days,3.6597736920953663,1.9130534995382034,1.0933953829487792,0.032022860980887885,0.0410967653074841,0.9963470319634703
821,1004 days,3.6626167839087826,1.9137964322019159,1.0955436480849918,0.03227815805032286,0.041177698074790714,0.9963470319634703
822,1005 days,3.65861710495157,1.912751187413452,1.0948162352360553,0.03233299678566834,0.04115643222502679,0.9963470319634703
823,1006 days,3.65835519744112,1.912682722628382,1.0956020701159492,0.03243312234633709,0.041189295344077476,0.9963470319634703
824,1007 days,3.659655657202764,1.9130226494223126,1.0975366161359925,0.03261020371979827,0.04126350377851821,0.9963470319634703
825,1008 days,3.6578741364407863,1.9125569629270618,1.0968412281910749,0.03261020371979827,0.04124455049423395,0.9963470319634703
826,1009 days,3.65841158511277,1.912697463038201,1.0974559135086717,0.03276227054863557,0.04127751616896027,0.9963470319634703
827,1010 days,3.6469727876923437,1.9097048954465043,1.0940258164291987,0.03248148237798492,0.041164904499717,0.9963470319634703
828,1011 days,3.637678049999077,1.9072697895156514,1.0898224067085336,0.03233299678566834,0.04102374840489832,0.9963470319634703
829,1012 days,3.6362565781421528,1.9068971073820824,1.0891471781550284,0.03233299678566834,0.04101453635741358,0.9963470319634703
830,1013 days,3.631362134237056,1.9056133223288128,1.0867572442148599,0.032123098050108705,0.04094021876714137,0.9963470319634703
831,1014 days,3.630415159686484,1.905364836372941,1.086179312542482,0.032022860980887885,0.04092855771676192,0.9963470319634703
832,1015 days,3.6314230988337552,1.9056293183181652,1.0860822780523625,0.032123098050108705,0.040934274921184184,0.9963470319634703
833,1016 days,3.63078765969966,1.9054625841773067,1.0858686254474932,0.03238611491314636,0.0409365046375232,0.9963470319634703
834,1017 days,3.628164836376885,1.9047742218900603,1.0845367793623,0.03243312234633709,0.04089900611704229,0.9963470319634703
835,1018 days,3.628369926555173,1.9048280569529559,1.0839805311288622,0.03238611491314636,0.040889315508762805,0.9963470319634703
836,1019 days,3.60842908295264,1.8995865557938232,1.0815406036493773,0.03243312234633709,0.040807681094321396,0.9968036529680365
837,1020 days,3.5880870501006354,1.8942246567133043,1.0786501142169738,0.03243312234633709,0.04071049919537289,0.9972602739726028
838,1021 days,3.586885253587403,1.8939074036465995,1.077381677793628,0.03238611491314636,0.040676787326282035,0.9972602739726028
839,1022 days,3.5866593889032803,1.8938477734240629,1.077161656622255,0.03227815805032286,0.040680553848218885,0.9972602739726028
840,1023 days,3.5922897825656737,1.8953336863374939,1.078618655150687,0.03238611491314636,0.04074820032499907,0.9972602739726028
841,1024 days,3.5913763564992984,1.8950927039327914,1.077564761464225,0.03261020371979827,0.04072203015961562,0.9972602739726028
842,1025 days,3.592432231079265,1.8953712647075942,1.0777145773188386,0.03248148237798492,0.04073790437384381,0.9972602739726028
843,1026 days,3.595955238713163,1.896300408351262,1.0793552294189939,0.03276227054863557,0.04080941162323489,0.9972602739726028
844,1027 days,3.5964562343818285,1.8964325019314103,1.0795045401068568,0.03276227054863557,0.040830355819299405,0.9972602739726028
845,1028 days,3.5958841047350507,1.8962816522697916,1.079107899123627,0.03261020371979827,0.040831248633830274,0.9972602739726028
846,1029 days,3.5942763214837496,1.8958576743742526,1.0782786588746707,0.03261020371979827,0.040815387213847656,0.9972602739726028
847,1030 days,3.5941232021794627,1.895817291349423,1.0785028682599,0.03276227054863557,0.0408373342292353,0.9972602739726028
848,1031 days,3.5955734662544914,1.8961997432376398,1.0783713182059016,0.03278129486448417,0.040844462553554,0.9972602739726028
849,1032 days,3.594999620403397,1.8960484224838239,1.078109037794921,0.03282160519130833,0.0408472407898584,0.9972602739726028
850,1033 days,3.5923942885214797,1.8953612554131942,1.0767056181776864,0.03278129486448417,0.04080949341435393,0.9972602739726028
851,1034 days,3.5901856613866108,1.8947785256822527,1.0759662554910543,0.03276227054863557,0.040793588509520355,0.9972602739726028
852,1035 days,3.5937892476402924,1.8957292126356793,1.0760857573831062,0.03243312234633709,0.04081785862010317,0.9972602739726028
853,1036 days,3.5899383529523674,1.8947132640461373,1.0739292679354717,0.03238611491314636,0.04075498798749689,0.9972602739726028
854,1037 days,3.585960937794825,1.8936633644327665,1.0718241868774028,0.032022860980887885,0.04069203866956764,0.9972602739726028
855,1038 days,3.585454443212158,1.8935296256494532,1.071996617706473,0.032123098050108705,0.040711054027644855,0.9972602739726028
856,1039 days,3.582822565371971,1.8928345319578177,1.070676692316868,0.031866391915642216,0.04067771158210722,0.9972602739726028
857,1040 days,3.5822517756674883,1.892683749512181,1.0702983843759208,0.031866391915642216,0.04067687510744894,0.9972602739726028
858,1041 days,3.5800311954333335,1.892097036473905,1.0686667577496918,0.03174268646099834,0.040631871188058555,0.9972602739726028
859,1042 days,3.5758082282092194,1.89098075828635,1.0660113824537583,0.031736954813614764,0.04055227593890271,0.9972602739726028
860,1043 days,3.5749467673054824,1.890752963056116,1.0659738783881598,0.03173235153936121,0.040565657220752525,0.9972602739726028
861,1044 days,3.5711672813641897,1.8897532329286248,1.0644614740568261,0.03173235153936121,0.040527840819054375,0.9972602739726028
862,1045 days,3.5665603813270517,1.8885339237956653,1.061923003474436,0.03173235153936121,0.04045613498231023,0.9972602739726028
863,1046 days,3.567028788898011,1.8886579332684919,1.0610481447049405,0.03167838228958937,0.04044498214220994,0.9972602739726028
864,1047 days,3.5658313264717685,1.888340892548739,1.0605954780996527,0.03167838228958937,0.040445573058333587,0.9972602739726028
865,1048 days,3.56542842675741,1.888234208660941,1.0600916943229761,0.03168689547922544,0.04044044529206517,0.9972602739726028
866,1049 days,3.5689030690825767,1.8891540617648357,1.061791444291224,0.03174014524535769,0.04050975328124887,0.9972602739726028
867,1050 days,3.58956570069126,1.894614921479101,1.0660827651489457,0.031782419146881596,0.040696153040618584,0.9972602739726028
868,1051 days,3.5891085544527104,1.8944942740617376,1.0658183249598954,0.031866391915642216,0.040697624033293044,0.9972602739726028
869,1052 days,3.590020051673108,1.8947348235764043,1.0658764609049052,0.032022860980887885,0.04070951440848785,0.9972602739726028
870,1053 days,3.5933853276606635,1.8956226754448426,1.0669174401923307,0.032022860980887885,0.040757081104628286,0.9972602739726028
871,1054 days,3.603208366623106,1.8982118866509887,1.0702187417227598,0.03238611491314636,0.04088746476524913,0.9972602739726028
872,1055 days,3.6066175199069024,1.899109665055418,1.072300064856091,0.03248148237798492,0.040970193763329325,0.9972602739726028
873,1056 days,3.6082770254061147,1.8995465315190663,1.0732980093227342,0.03282160519130833,0.04101462644745991,0.9972602739726028
874,1057 days,3.608043521407,1.8994850674345929,1.0728175283694859,0.03276227054863557,0.04100717007593939,0.9972602739726028
875,1058 days,3.60929962635153,1.8998156822048633,1.0733057813349143,0.03261020371979827,0.041037545313211375,0.9972602739726028
876,1059 days,3.6117781776275306,1.9004678838716351,1.074465753081701,0.03276227054863557,0.04109122961798411,0.9972602739726028
877,1060 days,3.6143286999332602,1.901138790286827,1.0752101006252741,0.03285008872032283,0.041130857531362204,0.9972602739726028
878,1061 days,3.6134261662791083,1.9009014088792475,1.0740678140465807,0.03282160519130833,0.041103880406106415,0.9972602739726028
879,1062 days,3.6122398376180476,1.9005893395518263,1.0735578409107651,0.03276227054863557,0.041100017887514856,0.9972602739726028
880,1063 days,3.614002685500273,1.9010530464719477,1.0743096208939453,0.03285008872032283,0.0411414667159326,0.9972602739726028
881,1064 days,3.6136807264525954,1.9009683654528804,1.0744602563377765,0.03285008872032283,0.041162896172254444,0.9972602739726028
882,1065 days,3.6078001533285042,1.8994210047613205,1.072026557958357,0.03296031816873261,0.04109133697760769,0.9972602739726028
883,1066 days,3.606216232745631,1.8990040107239456,1.0708406049346166,0.03276227054863557,0.04107050710460735,0.9972602739726028
884,1067 days,3.6023585234322995,1.8979880198337131,1.0688325207177012,0.03261020371979827,0.04101527037010052,0.9972602739726028
885,1068 days,3.6012957275338726,1.8977080195683087,1.0676177521881776,0.03261020371979827,0.040988222147616514,0.9972602739726028
886,1069 days,3.595500037083817,1.896180380945815,1.0655215243779448,0.03243312234633709,0.040928492603870964,0.9972602739726028
887,1070 days,3.5838545736395644,1.893107121543724,1.0619594312587834,0.03243312234633709,0.04081624947285486,0.9972602739726028
888,1071 days,3.5746955079637437,1.8906865176342016,1.059409732373806,0.03243312234633709,0.04074079348812499,0.9972602739726028
889,1072 days,3.5692253478892213,1.8892393569606847,1.058479042949094,0.03243312234633709,0.040724475404076955,0.9972602739726028
890,1073 days,3.561075676168101,1.8870812584963321,1.056626542018753,0.03227815805032286,0.04067260422652572,0.9972602739726028
891,1074 days,3.5507856960436817,1.884352858687481,1.052521438787686,0.03227815805032286,0.040537291260509534,0.9972602739726028
892,1075 days,3.539016017740999,1.881227263714036,1.047890450665148,0.031866391915642216,0.04038056162989183,0.9972602739726028
893,1076 days,3.526366751637547,1.8778622823938786,1.0423648763542859,0.031773439070065204,0.040190912650433785,0.9972602739726028
894,1077 days,3.518139343039194,1.8756703716376164,1.0388207311691686,0.03174014524535769,0.040079433417489936,0.9972602739726028
895,1078 days,3.5078249908188486,1.872918842560683,1.0345152215418798,0.031736954813614764,0.039938284516652996,0.9972602739726028
896,1079 days,3.50643544978546,1.8725478497986268,1.0336228607163962,0.03168689547922544,0.03992643235789359,0.9972602739726028
897,1080 days,3.5018311888496205,1.8713180351959473,1.0320233727552228,0.03173235153936121,0.03989093193181,0.9972602739726028
898,1081 days,3.4935341929158605,1.8690998349247856,1.0285282082768146,0.03152191584505122,0.03977783052407951,0.9972602739726028
899,1082 days,3.4914255400724,1.8685356673267974,1.027590348265696,0.03147877320204037,0.03975648229230456,0.9972602739726028
900,1083 days,3.4926576225339745,1.868865330229542,1.027212350576037,0.031316575238935766,0.0397614412667409,0.9972602739726028
901,1084 days,3.488332339590067,1.867707776818972,1.0249853724938949,0.031198043685685486,0.03969311081364359,0.9972602739726028
902,1085 days,3.484181962091624,1.866596357569473,1.0229458676497865,0.03094600243899719,0.03963023940606236,0.9972602739726028
903,1086 days,3.4877495663887594,1.867551757352058,1.0236606203355627,0.03094600243899719,0.03967129805442462,0.9972602739726028
904,1087 days,3.489401475987168,1.8679939710789133,1.02419777982837,0.03094600243899719,0.03970549962300182,0.9972602739726028
905,1088 days,3.4830752374991514,1.8662998787705987,1.0227548671016082,0.03094600243899719,0.03966840405037391,0.9972602739726028
906,1089 days,3.4745958508992296,1.864026783847064,1.0194210443951361,0.030922824544899218,0.0395605971762752,0.9972602739726028
907,1090 days,3.475683222945131,1.864318433890823,1.020067657084708,0.03094600243899719,0.03959856519679824,0.9972602739726028
908,1091 days,3.4872478113081926,1.867417417533689,1.0237898803172096,0.031316575238935766,0.03975364783845809,0.9972602739726028
909,1092 days,3.4959752452241477,1.8697527230155724,1.026195590626357,0.03152191584505122,0.03986173370779767,0.9972602739726028
910,1093 days,3.4938537012909427,1.8691853041608644,1.024715764887865,0.031316575238935766,0.03982335396000257,0.9972602739726028
911,1094 days,3.4863583951592823,1.8671792616562777,1.0218881914643663,0.031316575238935766,0.039730020969934866,0.9972602739726028
912,1095 days,3.4847802228748685,1.8667566051509952,1.020870227422694,0.031198043685685486,0.03970510365291073,0.9972602739726028
913,1096 days,3.483891229258287,1.8665184781454178,1.0206792999737884,0.031198043685685486,0.03971133167028621,0.9972602739726028
914,1097 days,3.4820146545329305,1.866015716582508,1.0197134274263298,0.03123198716622971,0.03968572908079108,0.9972602739726028
915,1098 days,3.4794349610449955,1.8653243581331895,1.0183975688140636,0.031198043685685486,0.039648216652074526,0.9972602739726028
916,1099 days,3.4745739230152117,1.864020901979163,1.0168120926049946,0.031198043685685486,0.03960457129128242,0.9972602739726028
917,1100 days,3.4666948868407776,1.8619062508195137,1.0144218384430885,0.030938672568556803,0.0395327573096457,0.9972602739726028
918,1101 days,3.463159916045333,1.8609567206266064,1.0130264812108685,0.030938672568556803,0.039496825382959094,0.9972602739726028
919,1102 days,3.460799982001934,1.8603225478400067,1.0121591573128024,0.03094600243899719,0.039481999980898845,0.9972602739726028
920,1103 days,3.457278671287232,1.8593758821946766,1.0102810992162703,0.030922824544899218,0.039429996150985906,0.9972602739726028
921,1104 days,3.4518616918443743,1.8579186451091916,1.0076454353400313,0.03091835952576056,0.039349097898313694,0.9972602739726028
922,1105 days,3.4431096326158253,1.8555618105080265,1.0043104339393154,0.030584831198375007,0.03924433549260025,0.9972602739726028
923,1106 days,3.4355737857011657,1.8535300876169143,1.0013691514131904,0.030448626897154312,0.039150326844411866,0.9972602739726028
924,1107 days,3.429424277614606,1.8518704807881694,0.9990145562165917,0.030247979354630163,0.039079739850960284,0.9972602739726028
925,1108 days,3.4164510347959096,1.8483644215348631,0.9934600067559898,0.029684380306219033,0.03888951680907606,0.9972602739726028
926,1109 days,3.402225233886233,1.8445121940193925,0.9885019607974275,0.029672821367299335,0.03872462621857091,0.9972602739726028
927,1110 days,3.391581933924124,1.841624808131158,0.9845258098603022,0.02938203464935371,0.03859496090211914,0.9972602739726028
928,1111 days,3.389833836080098,1.8411501394726335,0.983079235230123,0.02938203464935371,0.03855539188783589,0.9972602739726028
929,1112 days,3.3884035475594154,1.8407616759264127,0.9814694612659678,0.029374616626493197,0.03850927704601867,0.9972602739726028
930,1113 days,3.3861535620073484,1.8401504183102393,0.9799619917080052,0.029240226183592892,0.03846584032231098,0.9972602739726028
931,1114 days,3.3818021410632477,1.8389676835287911,0.9783640729464718,0.029117121827434644,0.03841941374620505,0.9972602739726028
932,1115 days,3.3765243617727885,1.8375321389768366,0.976823792809262,0.029117121827434644,0.038377311645490964,0.9972602739726028
933,1116 days,3.3761335178865317,1.837425785681297,0.9776143513843619,0.029240226183592892,0.038422273831197236,0.9972602739726028
934,1117 days,3.376633780659685,1.8375619120616549,0.9785687974585874,0.029340992847708254,0.03847122050489566,0.9972602739726028
935,1118 days,3.3762788086771964,1.8374653217618004,0.9790860553238427,0.029374616626493197,0.03850272785635458,0.9972602739726028
936,1119 days,3.3760573139570957,1.8374050489636453,0.9797244184453212,0.02938203464935371,0.038539982337803445,0.9972602739726028
937,1120 days,3.3789752727774145,1.8381989208944212,0.9803776356558179,0.029408017347932795,0.03858116221921707,0.9972602739726028
938,1121 days,3.024805100539814,1.7391966825347311,0.967456009146458,0.029374616626493197,0.037679488850453406,0.997716894977169
939,1122 days,2.3147980222304403,1.5214460300090964,0.9415107723571827,0.029298422245587576,0.03584882658995384,0.9986301369863013
940,1123 days,1.6093624545293255,1.2686065010590657,0.9179919035203982,0.029340992847708254,0.03410796093954249,0.9995433789954338
941,1124 days,1.2559929133833059,1.1207108964328427,0.9067562500758873,0.02938203464935371,0.033265832259560806,1.0
942,1125 days,1.2590743233751729,1.1220848111329076,0.908812779795292,0.029408017347932795,0.03335792461276952,1.0
943,1126 days,1.2655892003663878,1.1249840889392115,0.9112432355770886,0.029416842929406255,0.03346783739974317,1.0
944,1127 days,1.2633679443371595,1.1239964165143763,0.9098895801908898,0.029672821367299335,0.033433415103848035,1.0
945,1128 days,1.259898171780383,1.122451857221673,0.908164997514229,0.029408017347932795,0.033386038724511936,1.0
946,1129 days,1.250312898098701,1.1181739122778267,0.9037298498405575,0.029340992847708254,0.03323375550327821,1.0
947,1130 days,1.2407020551239154,1.1138680600160484,0.8995364260872011,0.02927131440372865,0.03308938613376391,1.0
948,1131 days,1.2358350863013807,1.1116811981415269,0.8971720929678557,0.02895010685441604,0.033014506018816385,1.0
949,1132 days,1.2317358821474262,1.1098359708296655,0.895278450232832,0.02895010685441604,0.032954520806808614,1.0
950,1133 days,1.2234129050794036,1.1060799722802162,0.8921143122669428,0.028941583469347165,0.03284704523512992,1.0
951,1134 days,1.2140466964220014,1.101837872112772,0.8892925427946741,0.028941583469347165,0.03275504235149222,1.0
952,1135 days,1.2114463189838198,1.1006572213835786,0.8898713478707028,0.02895010685441604,0.0327984825458307,1.0
953,1136 days,1.213289630985875,1.1014942718806462,0.8912977345873705,0.028970000404491315,0.03287245285553834,1.0
954,1137 days,1.2232418321054634,1.1060026365725641,0.8940844781578761,0.028970000404491315,0.032992634232351326,1.0
955,1138 days,1.2358568218173822,1.1116909740649072,0.8973601800551158,0.029240226183592892,0.03313459338515827,1.0
956,1139 days,1.238816855443411,1.1130214981946265,0.8988505169030409,0.02927131440372865,0.03320413069560971,1.0
957,1140 days,1.2449519141387457,1.1157741322233392,0.9005475614722274,0.029117121827434644,0.03328278763812788,1.0
958,1141 days,1.2407648828264726,1.113896262147635,0.8992751852978295,0.029240226183592892,0.033249420932645254,1.0
959,1142 days,1.2372323142683914,1.1123094507682614,0.8978913535439516,0.02895010685441604,0.03320983982544267,1.0
960,1143 days,1.242136226973103,1.1145116540319815,0.899981982972814,0.029117121827434644,0.03329490356828543,1.0
961,1144 days,1.2493667029759377,1.1177507338292996,0.9040445561996925,0.029380745275040306,0.03345227786808643,1.0
962,1145 days,1.2665986962390738,1.1254326706822908,0.910330891742814,0.02950065686970272,0.03369479470206147,1.0
963,1146 days,1.2815729070150408,1.1320657697391263,0.9148499633917937,0.029684380306219033,0.033875445405510574,1.0
964,1147 days,1.290597000188874,1.1360444534387173,0.9175239038064953,0.029684380306219033,0.03398715760903118,1.0
965,1148 days,1.2988832131414854,1.1396855764382936,0.920266223445622,0.029986514791026053,0.034097088185048724,1.0
966,1149 days,1.299324318165967,1.1398790805019483,0.9199380841842246,0.029684380306219033,0.034090523031858784,1.0
967,1150 days,1.2967192447290041,1.1387358098913918,0.9180764630262163,0.029672821367299335,0.034026703179976754,1.0
968,1151 days,1.2965705256100675,1.1386705079214388,0.917428385294716,0.02950065686970272,0.03400772609914592,1.0
969,1152 days,1.295340818055954,1.138130404679514,0.9160261017153785,0.029408017347932795,0.033961701268273005,1.0
970,1153 days,1.2996352919014562,1.1400154787990626,0.9175069656432113,0.029416842929406255,0.03402060500610607,1.0
971,1154 days,1.3029341787523872,1.141461422367128,0.9183637786871024,0.029408017347932795,0.03405425135693182,1.0
972,1155 days,1.304336351594927,1.1420754579251438,0.9189809332807352,0.02938203464935371,0.03407854522121867,1.0
973,1156 days,1.300802036470662,1.1405270871271151,0.9178376365275311,0.029408017347932795,0.03404142784762523,1.0
974,1157 days,1.2893003118386173,1.1354736068436895,0.914159640595584,0.029380745275040306,0.03391275205875293,1.0
975,1158 days,1.2779660346778878,1.1304715983508333,0.9112334125824515,0.029380745275040306,0.03381077019768059,1.0
976,1159 days,1.2739656791028975,1.1287008811473913,0.9089950119077784,0.029374616626493197,0.033731328404877726,1.0
977,1160 days,1.2643551956144643,1.1244355008689757,0.9063015124156141,0.02927131440372865,0.03363572723531135,1.0
978,1161 days,1.2520327723690472,1.1189427028981633,0.9021125758802055,0.029117121827434644,0.03348756064982163,1.0
979,1162 days,1.2423860247467222,1.1146237144196791,0.8983159794817019,0.028970000404491315,0.033355377830703276,1.0
980,1163 days,1.233566685661422,1.1106604727194636,0.8950232265586735,0.02894179987927473,0.03324269957308227,1.0
981,1164 days,1.2249277691432132,1.1067645500029413,0.8907565671960062,0.0288320005288594,0.03309438064956147,1.0
982,1165 days,1.218337580535626,1.1037833032509714,0.8871117894381214,0.028795921202084792,0.03296443106455775,1.0
983,1166 days,1.2099174630019343,1.0999624825428975,0.8836393532939353,0.02875462655160347,0.0328359272855562,1.0
984,1167 days,1.2006046656581837,1.0957210711025793,0.8794344732070303,0.02858817450945012,0.03268146410704791,1.0
985,1168 days,1.1989918184107282,1.094984848484548,0.8786982163450522,0.02857347989476506,0.03265636035880526,1.0
986,1169 days,1.193536594309574,1.0924910042236384,0.8772217199728466,0.028560535019234237,0.032602717896789854,1.0
987,1170 days,1.185474487075283,1.0887949701735782,0.8740309796582624,0.028498969556938675,0.03248622094064058,1.0
988,1171 days,1.180022471290659,1.0862883923206852,0.8716869821247701,0.028498969556938675,0.03240076633882007,1.0
989,1172 days,1.1780675310934272,1.0853881937322827,0.8708582280550509,0.028474132863189894,0.03236754419491489,1.0
990,1173 days,1.183415869638443,1.087849194345633,0.871388892000322,0.02826194927300578,0.03239094559990211,1.0
991,1174 days,1.1818591349329493,1.0871334485392992,0.8709128670661065,0.028474132863189894,0.03236664439054056,1.0
992,1175 days,1.1770655052943022,1.0849264976459476,0.8692662109390868,0.02819312068176621,0.03230307975851943,1.0
993,1176 days,1.1800277947765454,1.0862908426275835,0.8700001489282014,0.02819312068176621,0.03232582375888006,1.0
994,1177 days,1.1817846002863002,1.0870991676412507,0.8709517663681674,0.02819312068176621,0.032356667357814686,1.0
995,1178 days,1.1841496278740364,1.0881863939022747,0.8710884065584469,0.028104474830063175,0.03235604467275627,1.0
996,1179 days,1.1829707788620123,1.0876446013574528,0.8700291040162947,0.028091702902513907,0.03231324174743898,1.0
997,1180 days,1.1851498485856315,1.0886458784130089,0.8695973912874235,0.027989802573717273,0.03229287458803985,1.0
998,1181 days,1.1813987200953786,1.0869216715547532,0.8678437479661398,0.027764697669453175,0.03222722076392911,1.0
999,1182 days,1.1767506749451075,1.0847813950032088,0.865459996790225,0.027654881426043564,0.032139011772742816,1.0
1000,1183 days,1.1725542353820022,1.0828454346683105,0.8631912446150354,0.027367146358699166,0.03205583431442493,1.0
1001,1184 days,1.1720237169330705,1.0826004419605002,0.8625923373647961,0.027350283074158953,0.03203257359164279,1.0
1002,1185 days,1.1709358117898645,1.0820978753282275,0.8617053821738436,0.027329346318346437,0.03199516800474375,1.0
1003,1186 days,1.165578526342995,1.0796196211365348,0.8594101769826211,0.027202575773888724,0.031908050111723346,1.0
1004,1187 days,1.1675624922941479,1.0805380568467489,0.8600954845143951,0.02717874217053972,0.03192560241878011,1.0
1005,1188 days,1.1651487681939046,1.0794205705812283,0.8589262033539361,0.02714115469396701,0.031878445483302605,1.0
1006,1189 days,1.1626931755982866,1.078282511959777,0.8576030726199566,0.027134872404304948,0.031825796386246455,1.0
1007,1190 days,1.1591193343907427,1.0766240450550706,0.8554359564019334,0.027069454825725214,0.03174473179315144,1.0
1008,1191 days,1.153614083823828,1.0740642829103983,0.8529807208076938,0.02705656319172992,0.031651885784508685,1.0
1009,1192 days,1.1500366796397883,1.0723976313102284,0.8514215181438736,0.02676711735505642,0.03159128891236897,1.0
1010,1193 days,1.1536735105079623,1.0740919469523837,0.853485553837743,0.02681382435526615,0.031660412395142855,1.0
1011,1194 days,1.1528030879061288,1.07368668051072,0.8533209496722687,0.02681382435526615,0.031647181511401036,1.0
1012,1195 days,1.1534719659555954,1.0739981219516146,0.8541264192920097,0.027004781548622712,0.03166476838387388,1.0
1013,1196 days,1.1595200619765214,1.0768101327423147,0.8573920724320211,0.02714115469396701,0.03177118746169077,1.0
1014,1197 days,1.1633105547731184,1.0785687529189405,0.8593996460778484,0.02714115469396701,0.031833912674447094,1.0
1015,1198 days,1.1675055615180483,1.080511712809282,0.8617321878881051,0.027314599901127567,0.03190624736525904,1.0
1016,1199 days,1.1749225113612063,1.0839384260008529,0.8640634307157502,0.027314599901127567,0.031979434255041635,1.0
1017,1200 days,1.1757870508745532,1.0843371481575983,0.8651668754599443,0.027329346318346437,0.03200830570860411,1.0
1018,1201 days,1.1762753154124697,1.084562269034134,0.8662012224630012,0.027367146358699166,0.03203517914597572,1.0
1019,1202 days,1.1961845513713778,1.0937022224405406,0.870085758553941,0.027350283074158953,0.032176225623489804,1.0
1020,1203 days,1.1954395096674941,1.093361564015991,0.8701439600991776,0.027329346318346437,0.032170113748909275,1.0
1021,1204 days,1.194257501223593,1.092820891648578,0.869765337169534,0.027329346318346437,0.032147842086112495,1.0
1022,1205 days,1.1928725540211813,1.0921870508393612,0.8696056881879716,0.027350283074158953,0.0321279579826799,1.0
1023,1206 days,1.1902279869020682,1.090975704084224,0.8688934431464935,0.027314599901127567,0.03209061317206659,1.0
1024,1207 days,1.1895349311882886,1.0906580266922756,0.8688938996657726,0.027329346318346437,0.03208044246754897,1.0
1025,1208 days,1.1872986572130126,1.0896323495624627,0.8673519058758605,0.02717874217053972,0.032015707037552896,1.0
1026,1209 days,1.1827703963037774,1.087552479792942,0.8647810837146227,0.027134872404304948,0.03191403326822051,1.0
1027,1210 days,1.1814968891048327,1.0869668298089104,0.8641984442167954,0.02714115469396701,0.031879698520960155,1.0
1028,1211 days,1.183054472992493,1.087683075621062,0.8651111358603367,0.02714115469396701,0.03189736363251131,1.0
1029,1212 days,1.1830906367339589,1.0876996997029829,0.8651042407958801,0.027134872404304948,0.031884106454449564,1.0
1030,1213 days,1.1814556210249854,1.086947846506439,0.8645948134119582,0.027134872404304948,0.031854226928906645,1.0
1031,1214 days,1.181590997525132,1.0870101184097285,0.8647953852500126,0.027134872404304948,0.03184975099625496,1.0
1032,1215 days,1.1824580891831913,1.0874088877617247,0.8651938598515809,0.027134872404304948,0.03185326282976422,1.0
1033,1216 days,1.186792302311142,1.089399973522646,0.8671347820746728,0.02717874217053972,0.03190887161968559,1.0
1034,1217 days,1.185640214443798,1.0888710733800389,0.8666140392791588,0.02714115469396701,0.03187681606997385,1.0
1035,1218 days,1.1858867715639674,1.0889842843512332,0.8675844393786433,0.027314599901127567,0.031894212584496144,1.0
1036,1219 days,1.1913913144846122,1.0915087331233828,0.8696730696613647,0.027329346318346437,0.031954772193907764,1.0
1037,1220 days,1.1964320910772168,1.0938153825382129,0.8712672894689872,0.027329346318346437,0.03199706956724407,1.0
1038,1221 days,1.2040344652353834,1.097285042837723,0.8732384914056219,0.027350283074158953,0.0320498891538559,1.0
